,ID,name1,ChEBI,shortname,isLipid,Abbreviation,FixedChain
1666,SLM:000501088,3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-2-octoanoyl-sn-glycerol,CHEBI:90493,DGMG,1,DGMG,8:0
1667,SLM:000501139,3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-monooctanoyl-sn-glycerol,CHEBI:90768,DGDG,1,DGDG,
1668,SLM:000501410,"2-trans,4-trans-xanthoxin",CHEBI:91126,,0,,
1669,SLM:000501411,2-trans-(+)-abscisic aldehyde,CHEBI:91130,,0,,
1670,,2-hydroxyisobutyrate,CHEBI:19641,,0,,
1671,,"4,4'-diaponeurosporenal",CHEBI:79065,,0,,
1672,,alpha-copaene,CHEBI:10221,,0,,
1673,SLM:000390229,(S)-4-hydroxy-2-oxohexanoate,CHEBI:73142,NEFA,0,NEFA,
1674,,(Z)-biformene,CHEBI:64282,,0,,
1675,SLM:000501344,1-palmitoyl-2-[(10E)-9-hydroperoxyoctadecenoyl]-sn-glycero-3-phosphocholine,CHEBI:77753,PC,1,PC,"16:0,9-hydroperoxy-18:1"
1676,,"15-cis-4,4'-diapophytoene",CHEBI:62738,,0,,
1677,,cembrene C,CHEBI:82798,,0,,
1678,,(R)-cembrene A,CHEBI:82800,,0,,
1679,,"4,4'-diapolycopen-4-al",CHEBI:138599,,0,,
1680,,(-)-4-epi-eremophilene,CHEBI:142083,,0,,
1681,,4-epi-eremophilene-2beta-ol,CHEBI:142084,,0,,
1682,,isoelisabethatriene,CHEBI:142543,,0,,
1683,,(E)-non-2-enoate,CHEBI:143908,NEFA,0,NEFA,
1684,,crotonate,CHEBI:35899,NEFA,0,NEFA,
1685,SLM:000501103,"2-cis,4-trans-xanthoxin",CHEBI:32304,,0,,
1686,SLM:000501506,(+)-abscisic aldehyde,CHEBI:31157,,0,,
1687,,Latia luciferin,CHEBI:17269,,0,,
1688,,oxidized Latia luciferin,CHEBI:18015,,0,,
1689,,ent-kaur-16-en-19-ol,CHEBI:15416,,0,,
1690,,isoprene,CHEBI:35194,,0,,
1691,,3-oxododecanoate,CHEBI:29743,NEFA,0,NEFA,
1692,,"taxa-4,11-diene",CHEBI:30037,,0,,
1693,,"taxa-4(20),11-dien-5alpha-ol",CHEBI:30038,,0,,
1694,,"(5Z,7E,9E,14Z,17Z)-icosapentaenoate",CHEBI:60025,,0,,
1695,,casbene,CHEBI:17695,,0,,
1696,,9-cis-epoxycarotenoid,CHEBI:51973,,0,,
1697,,12'-apo-carotenal,CHEBI:51972,,0,,
1698,SLM:000597687,(11S)-11-hydroperoxylinoleate,CHEBI:57467,NEFA,0,NEFA,
1699,,(R)-3-hydroxybutyrate,CHEBI:10983,NEFA,0,NEFA,
1700,SLM:000597688,13(R)-HPODE(1-),CHEBI:133985,NEFA,0,NEFA,
1701,SLM:000597743,5-hydroxyoctadecanoate,CHEBI:136370,NEFA,0,NEFA,
1702,SLM:000597891,"(5S,15S)-dihydroperoxy-(6E,8Z,11Z,13E)-icosatetraenoate",CHEBI:137543,NEFA,0,NEFA,
1703,,tetrahymanol,CHEBI:9493,,0,,
1704,,"(9R,10E,12Z,15Z)-9-hydroperoxyoctadeca-10,12,15-trienoate",CHEBI:63241,NEFA,0,NEFA,
1705,,hopan-22-ol,CHEBI:36484,,0,,
1706,,hop-22(29)-ene,CHEBI:4648,,0,,
1707,,dolabradiene,CHEBI:141822,,0,,
1708,,beta-pinacene,CHEBI:139494,,0,,
1709,,"15,16-epoxydolabrene",CHEBI:141821,,0,,
1710,SLM:000597665,13-HODE(1-),CHEBI:133819,NEFA,0,NEFA,
1711,SLM:000597666,9-HODE(1-),CHEBI:133820,NEFA,0,NEFA,
1712,SLM:000597668,hepoxilin A3(1-),CHEBI:132127,NEFA,0,NEFA,
1713,SLM:000597691,"(9Z,11R,12Z,15Z)-11-hydroperoxyoctadecatrienoate",CHEBI:133989,NEFA,0,NEFA,
1714,SLM:000597689,"(9Z,11E,13R,15Z)-13-hydroperoxyoctadecatrienoate",CHEBI:133987,NEFA,0,NEFA,
1715,,"(9Z,11S,12Z,15Z)-11-hydroperoxyoctadecatrienoate",CHEBI:134110,NEFA,0,NEFA,
1716,,(11R)-11-hydroperoxylinoleate,CHEBI:134248,NEFA,0,NEFA,
1717,SLM:000597756,"(9Z,12Z)-11-hydroxyoctadecadienoate",CHEBI:136522,NEFA,0,NEFA,
1718,SLM:000597883,"9,10-epoxy-18-hydroxyoctadecanoate",CHEBI:137457,NEFA,0,NEFA,
1719,,(-)-spiroviolene,CHEBI:137523,,0,,
1720,,tsukubadiene,CHEBI:137528,,0,,
1721,,3-mercaptopropionate,CHEBI:86386,,0,,
1722,,"(3E,7E)-dolathalia-3,7,11-triene",CHEBI:138039,,0,,
1723,,"stellata-2,6,19-triene",CHEBI:138048,,0,,
1724,,pseudolaratriene,CHEBI:138050,,0,,
1725,,ent-atiserene,CHEBI:138219,,0,,
1726,,beta-geranylfarnesene,CHEBI:138226,,0,,
1727,,beta-hexaprene,CHEBI:138227,,0,,
1728,,beta-heptaprene,CHEBI:138228,,0,,
1729,,cycloaraneosene,CHEBI:138247,,0,,
1730,,"labda-7,13(16),14-triene",CHEBI:138301,,0,,
1731,,"(12E)-labda-8(17),12,14-triene",CHEBI:138302,,0,,
1732,,rhizathalene A,CHEBI:138656,,0,,
1733,,10-hydroxyoctadecanoate,CHEBI:143089,NEFA,0,NEFA,
1734,SLM:000758341,"(5Z,8Z,11Z,14S,15S)-14,15-dihydroxyicosatrienoate",CHEBI:138006,NEFA,0,NEFA,
1735,SLM:000000807,1-acyl-2-linoleoyl-sn-glycero-3-phosphocholine betaine,CHEBI:60000,PC,1,PC,18:2
1736,,(R)-lipoate,CHEBI:83088,,0,,
1737,SLM:000390055,"1-O-(1,2-saturated-alkyl)-sn-glycerol",CHEBI:83957,MAG O-,1,MAG O-,
1738,SLM:000000581,1-(1-hydroxyalkyl)-sn-glycerol,CHEBI:73418,MAG,1,MAG,
1739,SLM:000389260,1-alpha-linolenoylglycerol,CHEBI:75610,MAG,1,MAG,18:3
1740,SLM:000389261,1-alpha-linolenoyl-2-oleoylglycerol,CHEBI:75609,DAG,1,DAG,"18:3,18:1"
1741,SLM:000389258,1-monolinolein,CHEBI:75568,MAG,1,MAG,18:2
1742,,(S)-2-hydroxyoctadecanoate,CHEBI:58386,,0,,
1743,,2-O-acyl-3-O-beta-D-galactosyl-sn-glycerol,CHEBI:18063,MGMG,1,MGMG,
1744,,(R)-2-hydroxyoctadecanoate,CHEBI:57562,NEFA,0,NEFA,
1745,SLM:000597879,"(9S,10R)-epoxyoctadecanoate",CHEBI:137461,NEFA,0,NEFA,
1746,,"(9R,10R)-dihydroxyoctadecanoate",CHEBI:142837,NEFA,0,NEFA,
1747,SLM:000748050,dilinoleoylglycerol,CHEBI:138658,DAG,1,DAG,18:2
1748,SLM:000501224,"1,2-di-[(9Z,12Z)-octadecadienoyl]-sn-glycero-3-phosphocholine",CHEBI:42027,PC,1,PC,"18:2,18:2"
1749,SLM:000597686,prostaglandin D2 2-glyceryl ester,CHEBI:133979,,0,,
1750,SLM:000597776,13(R)-HODE(1-),CHEBI:136655,NEFA,0,NEFA,
1751,SLM:000597851,prostaglandin E2 2-glyceryl ester,CHEBI:137172,,0,,
1752,SLM:000597892,"(5S,6R)-dihydroxy-(7E,9E,11Z,14Z)-icosatetraenoate",CHEBI:137542,NEFA,0,NEFA,
1753,SLM:000597893,"(5S,6R)-dihydroxy-(15S)-hydroperoxy-(7E,9E,11Z,13E)-icosatetraenoate",CHEBI:137547,NEFA,0,NEFA,
1754,SLM:000389420,dioleoylglycerol,CHEBI:75945,DAG,1,DAG,"18:1,18:1"
1755,SLM:000389320,oleoyl-sn-glycero-3-phosphocholine,CHEBI:76083,LPC,1,LPC,18:1
1756,SLM:000389324,1-palmityl-2-methyl-3-oleoyl-sn-glycerol,CHEBI:76064,TAG O-,1,TAG O-,"16:0,18:1,1:0"
1757,SLM:000389294,monooleoylglycerol,CHEBI:75937,MAG,1,MAG,18:1
1758,SLM:000501369,1-O-acyl-N-acetylsphingosine,CHEBI:84483,ACer,1,ACer,"18:1,2:0"
1759,,dolichol,CHEBI:16091,,0,,
1760,,"1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol",CHEBI:76264,DGDG,1,DGDG,
1761,,"1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol",CHEBI:76265,TGDG,1,TGDG,
1762,,alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->3')-1-alkyl-2-acylglycerol,CHEBI:16295,,0,,
1763,,"3-[beta-D-glucopyranosyl-(1->6)-beta-D-galactopyranosyl]-1,2-diacyl-sn-glycerol",CHEBI:137667,DGDG,1,DGDG,
1764,SLM:000501064,beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,CHEBI:79208,Hex2Cer,1,Hex2Cer,
1765,SLM:000501098,beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer,CHEBI:90376,XXX,0,XXX,
1766,,N-acyl-Delta(8)-phytosphingenine,CHEBI:50934,Cer,1,Cer,18:1
1767,,beta-D-glucosylceramide,CHEBI:83264,HexCer,1,HexCer,
1768,SLM:000000551,N-tetracosanoylphytosphingosine,CHEBI:52979,Cer,1,Cer,"24:0,18:0"
1769,,N-(2-hydroxyhexacosanoyl)sphinganine,CHEBI:52372,Cer,1,Cer,"OH-26:0,18:0"
1770,,"N-acyl-(4R,8Z)-4-hydroxysphing-8-enine",CHEBI:85951,Cer,1,Cer,18:1
1771,,"N-(1,2-saturated acyl)sphinganine",CHEBI:86265,Cer,1,Cer,18:0
1772,,N-[(2R)-hydroxyacyl]sphinganine,CHEBI:86266,Cer,1,Cer,18:0
1773,SLM:000501070,N-acetyl-beta-D-galactosaminyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-Cer,CHEBI:90085,XXX,0,XXX,
1774,SLM:000001013,beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide,CHEBI:17006,XXX,0,XXX,
1775,SLM:000501057,beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-Cer,CHEBI:88069,XXX,0,XXX,
1776,SLM:000501386,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer(1-),CHEBI:88073,XXX,0,XXX,
1777,SLM:000501060,N-hexanoylphytosphingosine,CHEBI:88095,Cer,1,Cer,"18:0,6:0"
1778,SLM:000501183,alpha-D-GalNAc-(1->3)-[alpha-L-Fuc-(1->2)]-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1->1')-Cer,CHEBI:28471,XXX,0,XXX,
1779,SLM:000501127,alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1->1')-Cer,CHEBI:28691,XXX,0,XXX,
1780,SLM:000501099,alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide,CHEBI:90803,XXX,0,XXX,
1781,SLM:000501392,alpha-L-Fuc-(1->2)-beta-D-Gal-(1->3)-beta-D-GalNAc-(1->4)-beta-D-Gal-(1->4)-beta-D-Glc-Cer,CHEBI:90262,XXX,0,XXX,
1782,SLM:000501096,beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide,CHEBI:90800,XXX,0,XXX,
1783,SLM:000501144,beta-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->4)]-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide,CHEBI:90811,XXX,0,XXX,
1784,SLM:000501136,beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-Cer,CHEBI:90379,XXX,0,XXX,
1785,SLM:000501134,beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-Cer,CHEBI:90357,XXX,0,XXX,
1786,SLM:000501135,beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-Cer,CHEBI:90358,XXX,0,XXX,
1787,SLM:000501395,beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer,CHEBI:90360,XXX,0,XXX,
1788,SLM:000501396,alpha-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-Cer,CHEBI:90380,XXX,0,XXX,
1789,SLM:000501397,alpha-D-Gal-(1->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer,CHEBI:90381,XXX,0,XXX,
1790,SLM:000501209,N-acetyl-alpha-D-galactosaminyl-(1->3)-[alpha-L-fucosyl-(1->2)]-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphinganine,CHEBI:91118,XXX,0,XXX,
1791,SLM:000501210,alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphinganine,CHEBI:91119,XXX,0,XXX,
1792,SLM:000501211,beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphinganine,CHEBI:91121,XXX,0,XXX,
1793,,N-(2-hydroxyacyl)sphinganine,CHEBI:83247,Cer,1,Cer,18:0
1794,SLM:000000387,N-hexacosanoylphytosphingosine,CHEBI:52980,Cer,1,Cer,"18:0,26:0"
1795,SLM:000598037,N-(2-hydroxyhexacosanyl)-(4R)-phytosphingosine,CHEBI:52374,Cer,1,Cer,"18:0,OH-26:0"
1796,,N-(2-hydroxytetracosanoyl)phytosphingosine,CHEBI:52373,Cer,1,Cer,"18:0,OH-24:0"
1797,,Ins-1-P-Cer(d18:0/2-OH-26:0)(1-),CHEBI:65094,IPC,1,IPC,"18:0,2-OH-26:0"
1798,,Ins-1-P-Cer(d18:0/24:0)(1-),CHEBI:65091,IPC,1,IPC,"18:0,24:0"
1799,SLM:000000624,N-tetracosanoyl-C17-sphingosine,CHEBI:74167,Cer,1,Cer,"17:1,24:0"
1800,SLM:000389332,1-O-oleoyl-N-acetylsphingosine,CHEBI:76054,ACer,1,ACer,"18:1,18:1,2:0"
1801,SLM:000389333,1-O-palmitoyl-N-acetylsphingosine,CHEBI:76077,ACer,1,ACer,"18:1,16:0,2:0"
1802,SLM:000389825,1-O-stearoyl-N-acetylsphingosine,CHEBI:76074,ACer,1,ACer,"18:1,18:0,2:0"
1803,SLM:000389826,1-O-linoleoyl-N-acetylsphingosine,CHEBI:76086,ACer,1,ACer,"18:1,18:2,2:0"
1804,SLM:000389335,1-O-arachidonoyl-N-acetylsphingosine,CHEBI:76080,ACer,1,ACer,"18:1,20:4,2:0"
1805,SLM:000000957,N-[omega-(linoleoyloxy)]acylsphin-4-enine,CHEBI:77888,XXX,0,XXX,
1806,SLM:000597597,"N-[omega-(9R)-hydroperoxy(10E,12Z)-octadecadienoyloxy]acylsphin-4-enine",CHEBI:77889,XXX,0,XXX,
1807,SLM:000597598,"N-[omega-(9R,10R)-epoxy-(13R)-hydroxy-(11E)-octadecenoyloxy]sphing-4-enine",CHEBI:77891,XXX,0,XXX,
1808,,beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1<->1')-Cer,CHEBI:142448,XXX,0,XXX,
1809,SLM:000389717,beta-D-Gal-(1->3)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)- beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer,CHEBI:78565,XXX,0,XXX,
1810,,N-(2-hydroxyacyl)-beta-D-galactosylsphinganine,CHEBI:83249,HexCer,1,HexCer,18:0
1811,,beta-D-galactosyl-N-octadecanoylsphingosine,CHEBI:84720,HexCer,1,HexCer,"18:1,18:0"
1812,,"alpha,alpha'-trehalose 6-mycolate",CHEBI:18234,XXX,0,XXX,
1813,,"alpha,alpha'-trehalose 6,6'-bismycolate",CHEBI:18195,XXX,0,XXX,
1814,,"3-beta-D-glucosyl-1,2-diacyl-sn-glycerol",CHEBI:75799,MGDG,1,MGDG,
1815,,"1,2-diacyl-3-O-(alpha-D-glucosyl)-sn-glycerol",CHEBI:17670,MGDG,1,MGDG,
1816,SLM:000389684,1-alkyl-2-acyl-3-(beta-D-galactosyl)-sn-glycerol,CHEBI:78428,MGDG O-,1,MGDG O-,
1817,SLM:000399842,"2-O-palmitoyl-alpha,alpha-trehalose",CHEBI:84041,XXX,0,XXX,
1818,SLM:000399843,"2,3-dipalmitoyl-alpha,alpha-trehalose",CHEBI:84042,XXX,0,XXX,
1819,SLM:000399845,SL659,CHEBI:60092,XXX,0,XXX,
1820,,"1,2-diacyl-3-O-[alpha-D-glucosyl-(1-> 2)-alpha-D-glucosyl]-sn-glycerol",CHEBI:76166,DGDG,1,DGDG,
1821,,"alpha-D-galactopyranosyl-(1->2)-alpha-D-glucopyranosyl-(1->3)-1,2-diacyl-sn-glycerol",CHEBI:136769,DGDG,1,DGDG,
1822,SLM:000000699,1-acyl-2-oleoyl-sn-glycero-3-phosphocholine betaine,CHEBI:58293,PC,1,PC,18:1
1823,,1-acyl-2-[(R)-12-hydroxyoleoyl]-sn-glycero-3-phosphocholine,CHEBI:86048,PC,1,PC,OH-18:1
1824,SLM:000390125,1-oleoyl-2-acyl-sn-glycero-3-phosphocholine,CHEBI:78421,PC,1,PC,18:1
1825,,1-acyl-2-[(S)-12-hydroxyoleoyl]-sn-glycero-3-phosphocholine,CHEBI:57982,PC,1,PC,OH-18:1
1826,,1-palmitoyl-2-(5-hydroxyvaleroyl)-sn-glycero-3-phosphocholine,CHEBI:142747,PC,1,PC,"16:0,hydroxypentanoyl"
1827,,alpha-D-galactosyl undecaprenyl diphosphate(2-),CHEBI:57617,,0,,
1828,,1-acyl-2-palmitoleoyl-sn-glycero-3-phosphocholine,CHEBI:75240,PC,1,PC,16:1
1829,,1-palmitoyl-2-(9-hydroxynonanoyl)-sn-glycero-3-phosphocholine,CHEBI:142749,PC,1,PC,"16:0,hydroxynonanoyl"
1830,,1-hexadecanoyl-2-(7-oxoheptanoyl)-sn-glycero-3-phosphocholine,CHEBI:134601,PC,1,PC,"16:0,oxoheptanoyl"
1831,,1-palmitoyl-2-(7-hydroxyheptanoyl)-sn-glycero-3-phosphocholine,CHEBI:142748,PC,1,PC,"16:0,hydroxyheptanoyl"
1832,SLM:000485393,"1,2-dipalmitoyl-3-palmitoleoyl-sn-glycerol",CHEBI:85427,TAG,1,TAG,"16:0,16:0"
1833,,"1-(9S,13S,12-oxophytodienoyl)-2-(7Z,10Z,13Z)-hexadecatrienoyl-3-(beta-D-galactosyl)-sn-glycerol",CHEBI:90577,MGDG,1,MGDG,"oxo-phytodienoyl,16:3"
1834,,"2-(7Z,10Z,13Z)-hexadecatrienoyl-3-(beta-D-galactosyl)-sn-glycerol",CHEBI:90578,MGMG,1,MGMG,16:3
1835,SLM:000389239,1-oleoylglycerol,CHEBI:75342,MAG,1,MAG,18:1
1836,SLM:000389240,"1,2-dioleoylglycerol",CHEBI:52323,DAG,1,DAG,"18:1,18:1"
1837,SLM:000389256,1-monopalmitoylglycerol,CHEBI:69081,MAG,1,MAG,16:0
1838,SLM:000597581,1-monostearoylglycerol,CHEBI:75555,MAG,1,MAG,18:0
1839,SLM:000597582,1-stearoyl-2-oleoylglycerol,CHEBI:75590,DAG,1,DAG,"18:0,18:1"
1840,SLM:000389259,1-linoleoyl-2-oleoylglycerol,CHEBI:75614,DAG,1,DAG,"18:2,18:1"
1841,SLM:000389532,1-arachidonoylglycerol,CHEBI:75612,MAG,1,MAG,20:4
1842,SLM:000389823,1-arachidonoyl-2-oleoylglycerol,CHEBI:75611,DAG,1,DAG,"20:4,18:1"
1843,SLM:000389539,1-linoleoyl-sn-glycero-3-phosphocholine,CHEBI:28733,LPC,1,LPC,18:2
1844,,mevinolinic acid,CHEBI:8298,NEFA,0,NEFA,
1845,,(R)-3-hydroxy-3-methyl-2-oxopentanoate,CHEBI:49257,,0,,
1846,,"(E,E)-sorbate",CHEBI:77869,NEFA,0,NEFA,
1847,SLM:000597897,"2-[(11R)-hydroxy-(5Z,8Z,12E,14Z)-icosatetraenoyl]-sn-glycero-3-phosphocholine",CHEBI:137582,LPC,1,LPC,OH-20:4
1848,SLM:000758336,19-hydroxythromboxane A2(1-),CHEBI:137988,NEFA,0,NEFA,
1849,SLM:000597671,thromboxane B2(1-),CHEBI:90696,NEFA,0,NEFA,
1850,,11-dehydro-thromboxane B2(1-),CHEBI:136539,NEFA,0,NEFA,
1851,SLM:000598093,N-hexadecanoyl-O-(1-octadecanoyl-2-oleoyl-sn-glycero-3-phospho)-L-serine(2-),CHEBI:138661,XXX,0,XXX,
1852,SLM:000598094,N-hexadecanoyl-O-(1-octadecanoyl-sn-glycero-3-phospho)-L-serine(2-),CHEBI:138662,,0,,
1853,,18-hydroxythromboxane A2(1-),CHEBI:137989,NEFA,0,NEFA,
1854,,delta-cadinene,CHEBI:140564,,0,,
1855,,(-)-secologanin,CHEBI:18002,XXX,0,XXX,
1856,,(4S)-limonene,CHEBI:15383,,0,,
1857,,(S)-(-)-perillyl alcohol,CHEBI:10782,,0,,
1858,,delta-selinene,CHEBI:49278,,0,,
1859,,"(+)-guaia-6,9-diene",CHEBI:49204,,0,,
1860,,gamma-humulene,CHEBI:49290,,0,,
1861,,beta-himachalene,CHEBI:49210,,0,,
1862,,gamma-himachalene,CHEBI:49224,,0,,
1863,,alpha-himachalene,CHEBI:49214,,0,,
1864,,terpinolene,CHEBI:9457,,0,,
1865,,"ent-sandaracopimara-8(14),15-diene",CHEBI:50061,,0,,
1866,,"ent-pimara-8(14),15-diene",CHEBI:50063,,0,,
1867,,"ent-pimara-9(11),15-diene",CHEBI:50064,,0,,
1868,,"abieta-8(14),12-diene",CHEBI:29616,,0,,
1869,,"9beta-pimara-7,15-diene",CHEBI:50067,,0,,
1870,,alpha-pinene,CHEBI:36740,,0,,
1871,,beta-pinene,CHEBI:50025,,0,,
1872,,"limonene 1,2-epoxide",CHEBI:16431,,0,,
1873,,(4R)-limonene,CHEBI:15382,,0,,
1874,,"abieta-7,13-diene",CHEBI:30232,,0,,
1875,,abietol,CHEBI:29510,,0,,
1876,,phyllocladan-16alpha-ol,CHEBI:53643,,0,,
1877,SLM:000598006,"ditrans,polycis-undecaprenol",CHEBI:61216,,0,,
1878,,(-)-beta-caryophyllene,CHEBI:10357,,0,,
1879,,(-)-gamma-cadinene,CHEBI:63203,,0,,
1880,,(+)-thujopsene,CHEBI:61737,,0,,
1881,,(+)-beta-chamigrene,CHEBI:61746,,0,,
1882,,(-)-7-epi-alpha-selinene,CHEBI:62224,,0,,
1883,,(-)-endo-alpha-bergamotene,CHEBI:61679,,0,,
1884,,"all-trans-4,4'-diapophytofluene",CHEBI:62740,,0,,
1885,,(-)-beta-curcumene,CHEBI:62760,,0,,
1886,,(-)-exo-alpha-bergamotene,CHEBI:62756,,0,,
1887,,zeaxanthin bis(beta-D-glucoside),CHEBI:63067,XXX,0,XXX,
1888,,beta-amyrin,CHEBI:10352,XXX,0,XXX,
1889,,11-oxo-beta-amyrin,CHEBI:63184,XXX,0,XXX,
1890,,11alpha-hydroxy-beta-amyrin,CHEBI:63177,XXX,0,XXX,
1891,,5-epi-alpha-selinene,CHEBI:63445,,0,,
1892,,(+)-gamma-cadinene,CHEBI:63205,,0,,
1893,,shionone,CHEBI:63459,,0,,
1894,,friedelin,CHEBI:5171,,0,,
1895,,"9beta-pimara-7,15-dien-19-ol",CHEBI:63656,,0,,
1896,,(-)-car-3-ene,CHEBI:3381,,0,,
1897,,alpha-selinene,CHEBI:59961,,0,,
1898,,stevioside,CHEBI:9271,,0,,
1899,,rubusoside,CHEBI:145021,,0,,
1900,,rebaudioside A,CHEBI:145012,,0,,
1901,,rebaudioside E,CHEBI:145018,,0,,
1902,,miltiradiene,CHEBI:65037,,0,,
1903,,neoabietadiene,CHEBI:29651,,0,,
1904,,30-hydroxy-11-oxo-beta-amyrin,CHEBI:71576,XXX,0,XXX,
1905,,glycyrrhetaldehyde,CHEBI:71577,XXX,0,XXX,
1906,,3alpha-hydroxy-ent-sandaracopimaradiene,CHEBI:78255,,0,,
1907,,"pimara-8(14),15-diene",CHEBI:8210,,0,,
1908,,ipsdienone,CHEBI:84966,,0,,
1909,,"(2-cis,6-trans)-farnesol",CHEBI:16774,,0,,
1910,,(-)-trans-carveol,CHEBI:15389,,0,,
1911,,(+)-trans-carveol,CHEBI:15388,,0,,
1912,,(+)-aristolochene,CHEBI:43445,,0,,
1913,,loganin,CHEBI:15771,XXX,0,XXX,
1914,,(-)-trans-isopiperitenol,CHEBI:15406,,0,,
1915,,(-)-alpha-amorphene,CHEBI:137533,,0,,
1916,,beta-thujene,CHEBI:138047,,0,,
1917,,sugiol,CHEBI:138961,XXX,0,XXX,
1918,,11-hydroxyferruginol,CHEBI:138942,XXX,0,XXX,
1919,,11-hydroxysugiol,CHEBI:138962,XXX,0,XXX,
1920,,"11,20-dihydroxysugiol",CHEBI:138963,XXX,0,XXX,
1921,,"9beta-pimara-7,15-diene-3beta-ol",CHEBI:138966,,0,,
1922,,cucurbitadienol,CHEBI:62456,ST,1,ST,
1923,,11-oxocucurbitadienol,CHEBI:138973,XXX,0,XXX,
1924,,11alpha-hydroxycucurbitadienol,CHEBI:138972,ST,1,ST,
1925,,oleuropein aglycone,CHEBI:139162,,0,,
1926,SLM:000501173,lycopene,CHEBI:15948,,0,,
1927,,nonaflavuxanthin,CHEBI:139514,,0,,
1928,,flavuxanthin,CHEBI:139515,,0,,
1929,,"3beta-hydroxy-9beta-pimara-7,15-dien-19,6beta-olide",CHEBI:49195,XXX,0,XXX,
1930,,momilactone A,CHEBI:49191,XXX,0,XXX,
1931,,thalianol,CHEBI:52317,,0,,
1932,,taraxerol,CHEBI:9402,,0,,
1933,,isomultiflorenol,CHEBI:62262,,0,,
1934,,dammarenediol-II,CHEBI:62416,XXX,0,XXX,
1935,,"(17Z)-protosta-17(20),24-dien-3beta-ol",CHEBI:62457,,0,,
